"date","lon","lat","p","ydist","xdist","ptt"
2014-03-20,-75.4874491485865,18.3819239125686,0.118025385847139,1.279481195,1.291425165,106788
2014-03-21,-75.2732950314046,18.7063435162801,0.160590539045411,1.146838375,1.152766745,106788
2014-03-22,-75.0299395213792,19.050213085748,0.239280084105396,0.945516025,0.948041665000005,106788
2014-03-23,-74.7735336838771,19.3922973889592,0.381327160870996,0.67346983,0.6750683,106788
2014-03-24,-74.5378840177865,19.6888370342757,0.626137619976282,0.37105274,0.356334134999997,106788
2014-03-25,-74.3750000028549,19.8749999955593,1,0.225000000000001,0.224999999999994,106788
2014-03-26,-74.3749999982311,19.8750000007712,1,0.225000000000001,0.224999999999994,106788
2013-09-27,-45.625,46.3749999999998,1,0.225000000000001,0.225000000000001,106795
2013-09-28,-45.585005748227,46.0461514480015,0.472454099864699,0.322270074999999,0.283882145000003,106795
2013-09-29,-44.9401444206903,45.46340844335,0.0135759194400174,0.335454094999999,0.315236124999998,106795
2013-09-30,-44.4763812982618,44.8860766575239,0.0383024395489098,0.282130025000001,0.355997559999999,106795
2013-10-01,-44.1916387742982,44.7194112798837,0.0330675785618761,0.459778660000001,0.385608019999999,106795
2013-10-02,-43.6290599104728,44.5374440864551,0.0145192475871277,0.310575175,0.177743795000001,106795
2013-10-03,-42.9690838994216,43.8920080812869,0.149967995685055,0.332451831756757,0.378314817972973,106795
2013-10-04,-42.6367575745128,43.6405974051241,0.409657169437304,0.432551135000001,0.299793680000001,106795
2013-10-05,-42.3990593042367,43.7177134471997,0.368381168588331,0.3921432,0.417089494999999,106795
2013-10-06,-42.2605171962034,43.680639487188,0.445206979574433,0.296644400000002,0.546135825,106795
2013-10-07,-42.143112155118,43.6231124924607,0.398784929440206,0.215109080000001,0.287690984999998,106795
2013-10-08,-42.3409496624347,43.5153869880204,0.569257842838263,0.332451831756757,0.378314817972973,106795
2013-10-09,-42.2821633244397,43.5847915606585,0.490567138144838,0.53605477,0.236192854999999,106795
2013-10-10,-42.0675052949313,43.7238555216704,0.202184462153531,0.596462894999998,0.415422,106795
2013-10-11,-42.1507189014905,43.4347590350151,0.0980667867426398,0.332451831756757,0.378314817972973,106795
2013-10-12,-42.4097360209163,42.7689811323391,0.0138733170995211,0.3375822,0.425206154999998,106795
2013-10-13,-42.9745147999597,41.1250206779446,0.013111240670966,0.224138855,0.599497330000002,106795
2013-10-14,-43.2423958162521,40.612016378447,0.0139364574948884,0.217901319999999,0.337876140000002,106795
2013-10-15,-43.4496530505573,40.1249994841234,0.0131609297684387,0.214904179999998,0.333154539999999,106795
2013-10-16,-43.3965042109943,39.6249930212793,0.0131496325309562,0.205563309999999,0.236939775,106795
2013-10-17,-43.1244471392916,39.1249895523732,0.013092477978854,0.224447745000003,0.225111724999998,106795
2013-10-18,-42.1228069354052,38.6162896783411,0.0131213413656434,0.225755665000001,0.217121944999999,106795
2013-10-19,-41.616376393786,38.1249989877261,0.0130868133439143,0.21668433,0.229164665000003,106795
2013-10-20,-40.8964816011152,37.5947256913563,0.0130936143722075,0.214223529999998,0.20300091,106795
2013-10-21,-40.1662139555002,37.1239914071654,0.0130998375907812,0.21077339,0.321245085000001,106795
2013-10-22,-40.479786631212,36.3862161364895,0.0133061029762837,0.191984120000001,0.54712091,106795
2013-10-23,-39.9831261928274,35.8983689730501,0.0150645785150545,0.332451831756757,0.378314817972973,106795
2013-10-24,-40.2925510766556,35.3667632528299,0.013294797479205,0.222353004999999,0.445969805000001,106795
2013-10-25,-40.1120059560302,34.80074583453,0.016498798049149,0.323232640000001,0.513441145000002,106795
2013-10-26,-40.0750087746535,34.3391879832035,0.0226153044507703,0.365532630000001,0.519527485000001,106795
2013-10-27,-40.0714269302391,33.8483171114625,0.02390031779662,0.328205820000001,0.704846759999999,106795
2013-10-28,-39.8535583415723,33.5118188089812,0.0192873297653822,0.317693989999999,0.670400920000002,106795
2013-10-29,-39.6823140090679,32.957908630964,0.0183725586270083,0.341582200000001,0.536375955,106795
2013-10-30,-39.4252585241985,32.4303294211275,0.0379505950758913,0.411728179999999,0.48776586,106795
2013-10-31,-39.125,32.125,0.0315211397409197,0.225000000000001,0.225000000000001,106795
2013-11-01,-39.279589330967,31.7267622768956,0.106375211693742,0.53654193,0.439074040000001,106795
2013-11-02,-39.3642170333546,31.4096294614868,0.15553268027498,0.766616520000001,0.709782355000002,106795
2013-11-03,-39.5415169260181,31.2295614338415,0.322948254510755,0.588960415000001,0.383134474999999,106795
2013-11-04,-39.8600085529361,31.0325236910367,0.772059105210949,0.535138289999999,0.291097800000003,106795
2013-11-05,-39.625,31.125,1,0.225000000000001,0.225000000000001,106795
2013-11-06,-39.625000000753,31.1249999999547,1,0.225000000000001,0.225000000000001,106795
2011-09-15,-48.8750000000003,43.6249999999998,1,0.225000000000001,0.225000000000001,110490
2011-09-16,-49.1955804761051,43.3380806469235,0.455444448578328,0.301627724999999,0.331139739999998,110490
2011-09-17,-49.6450329783042,42.7921826011306,0.0361651802120122,0.338628589999999,0.389844525000001,110490
2011-09-18,-50.0142692494552,42.3296239494299,0.00983154293852667,0.254442389999998,0.44806286,110490
2011-09-19,-49.6602059218196,41.7433562960229,0.0113490754578392,0.361598525000002,0.562697499999999,110490
2011-09-20,-49.1866179252291,41.1771177942871,0.192390652430482,0.379086024999999,0.4764838,110490
2011-09-21,-49.1229785660929,41.0915005907168,0.44710498775021,0.416120100000001,0.515313304999999,110490
2011-09-22,-49.114198227946,41.0826101921598,0.572221119779069,0.303486700000001,0.322621989999998,110490
2011-09-23,-49.1100126842044,41.141503710223,0.487185120145356,0.226058070000001,0.248151484999998,110490
2011-09-24,-49.0827617239485,41.2705789281412,0.228663420099247,0.456222759999999,0.675122870000003,110490
2011-09-25,-48.8445412488003,41.0406812699615,0.093193938002325,0.429830460000002,0.38686658,110490
2011-09-26,-49.4130862159225,40.6407688161247,0.0441667341822594,0.433183055000001,0.337642885000001,110490
2011-09-27,-49.9814765300759,40.5302443780804,0.0226324562961913,0.384150734999999,0.330947124999998,110490
2011-09-28,-50.3842547840723,40.1514943776581,0.0138591770255279,0.602280627592593,0.641210767469136,110490
2011-09-29,-50.6288727585127,39.431395212329,0.0158291337703284,0.016735415000003,0.221446274999998,110490
2011-09-30,-50.1440722010942,39.2811281713366,0.0105024416722533,0.602280627592593,0.641210767469136,110490
2011-10-01,-49.9759203445583,38.7947814924112,0.0105059342409855,0.253090394999997,0.753920320000002,110490
2011-10-02,-49.3058149952816,38.2279160044912,0.00347392667957483,0.602280627592593,0.641210767469136,110490
2011-10-03,-48.9909165727145,37.6663715272669,0.00743191979354415,0.602280627592593,0.641210767469136,110490
2011-10-04,-48.8969501783564,37.1822280287167,0.00878181604392615,0.388146995,0.654464169999997,110490
2011-10-05,-49.1846912050011,36.6164901425155,0.0108206427127365,0.447220824999999,0.922478009999999,110490
2011-10-06,-49.1523383569576,36.1163860213665,0.0127993724634844,0.52544863,0.925351200000001,110490
2011-10-07,-49.0927267765563,35.6449764212541,0.013356356342863,0.525824070000002,0.741581215,110490
2011-10-08,-49.2432726593546,35.1724337691678,0.0127837045760147,0.0293147900000008,0.693320055000001,110490
2011-10-09,-49.423014344751,34.6530467025314,0.0116516429449674,0.555194280000002,0.56681172,110490
2011-10-10,-49.4566546241481,34.1629486646831,0.012376219975586,0.473277645,0.159183809999998,110490
2011-10-11,-49.5982589099532,33.6405537935681,0.00472636788169026,0.468784684999999,0.701507880000001,110490
2011-10-12,-49.751573557627,33.0604376786015,0.0110399730662507,0.639546989999999,0.865340970000002,110490
2011-10-13,-50.2593051262307,32.6139084992564,0.0112604371355422,0.602280627592593,0.641210767469136,110490
2011-10-14,-50.4104392934862,32.0875835569956,0.00998064581483432,0.602280627592593,0.641210767469136,110490
2011-10-15,-50.2023371341513,31.5585850814834,0.0018570527951727,0.373217875,0.74400675,110490
2011-10-16,-50.2058198336215,30.954456559701,0.0104154446394374,0.2809993,0.598233665000002,110490
2011-10-17,-50.3675262799433,30.4127355661187,0.0154812720919572,0.592243740000001,0.642058129999999,110490
2011-10-18,-50.7422363900617,30.1507546038403,0.0189477134288489,0.518824905000001,0.654532695,110490
2011-10-19,-50.9780580614367,29.8145353525934,0.0200218391692909,0.466324305000001,0.757683945,110490
2011-10-20,-51.2363914385565,29.3309498241388,0.0126245834334358,0.4841584,0.583423905,110490
2011-10-21,-51.6809293347165,28.8671732123968,0.0272125055246448,0.603391345,0.688663025,110490
2011-10-22,-52.0333866087525,28.6608900423572,0.0636206513919431,0.874396605000001,0.807974165000001,110490
2011-10-23,-52.2502725096118,28.6383621382029,0.106143874565128,0.813587434999999,0.84418333,110490
2011-10-24,-52.2453698349918,28.7358608381827,0.124467902574938,0.56607517,0.535140725000002,110490
2011-10-25,-52.3734192431762,28.5746779040114,0.14778963712058,0.87941957,0.865903475000003,110490
2011-10-26,-52.3866333814119,28.5305115875659,0.127527644708479,0.670133779999999,0.510133674999999,110490
2011-10-27,-52.6255324147098,28.3963723066468,0.106519346704497,0.495590545000001,0.523157565000002,110490
2011-10-28,-53.0894912116881,28.0578823315008,0.0508350691457378,0.715470134999999,0.683293565,110490
2011-10-29,-53.5318170092308,27.7429534371029,0.0271294326529432,0.83737535,0.73519409,110490
2011-10-30,-53.9539888526794,27.5894432966969,0.0223385905982505,0.98360798,0.759931399999999,110490
2011-10-31,-54.3372134597478,27.4247581202896,0.0219946446420033,0.93475857,0.719121264999998,110490
2011-11-01,-54.671266064394,27.2120789939731,0.0223310975992378,0.706562850000001,0.547944655000002,110490
2011-11-02,-55.0271089985963,26.877513083516,0.0186104583628049,0.603614690000001,0.446759380000003,110490
2011-11-03,-55.3680133907734,26.5045182804271,0.0151260069840629,0.602280627592593,0.641210767469136,110490
2011-11-04,-56.1105277337545,25.9837841223382,0.00847360290805053,0.575837824999999,0.228417834999998,110490
2011-11-05,-56.7144247128998,25.5162258368016,0.00890596084833239,0.649054315000001,0.33421495,110490
2011-11-06,-57.2406906990738,25.0423980379841,0.00879997075831767,0.578682895,0.367569975000002,110490
2011-11-07,-57.6171335290838,24.5885462489004,0.00990736975916421,0.538437445,0.222576995000001,110490
2011-11-08,-58.3396139960161,24.0456498056522,0.00879583177457468,0.648161479999999,0.244748639999997,110490
2011-11-09,-59.036609763484,23.5898613041104,0.00900902359447836,0.735540279999999,0.311751519999998,110490
2011-11-10,-59.7071903695217,23.1393459877233,0.0108433699425086,0.736131674999999,0.33668845,110490
2011-11-11,-60.3241424440132,22.8371245958498,0.0123464500113859,0.924249385000001,0.63604905,110490
2011-11-12,-60.7819025702406,22.5058681425108,0.0193165151658929,1.25155812,0.969031385000001,110490
2011-11-13,-61.2037669423958,22.2540568781839,0.038035911954039,1.27703127,0.788782585,110490
2011-11-14,-61.5056301924672,22.0954057002194,0.0763639820358955,0.15943566,0.875184000000001,110490
2011-11-15,-61.6579229680025,22.0207608085335,0.117737333996057,1.2742948,1.175458535,110490
2011-11-16,-61.7842337874285,21.967310721438,0.152485427571569,0.905927435000001,0.812558455000001,110490
2011-11-17,-61.8056835106466,21.9917571808157,0.149500498227228,1.356860295,1.30180183,110490
2011-11-18,-61.768497225332,22.0894526766804,0.133000401824966,1.356260925,1.40357865,110490
2011-11-19,-61.7092211370527,22.2248553022027,0.109360387540188,1.42569987,1.491106965,110490
2011-11-20,-61.6687708293283,22.4254774289975,0.0876633706049839,1.489484495,1.41528814,110490
2011-11-21,-61.5861984963218,22.6592760387058,0.0707636155691791,1.53374406,1.516504135,110490
2011-11-22,-61.5092154531111,22.9331001677126,0.0608775954975229,1.527827005,1.260247785,110490
